age,gender,height,weight,attitude,prepare_hours,class_type,pass_rate,glasses,classhw,care,label
54,F,166,40,Serious,5,Physical,High,0,Middle,No,bad
63,F,160,66,Serious,3,Physical,High,1,Middle,Yes,good
53,F,153,100,Free,2,Physical,Low,0,High,Yes,bad
38,M,169,44,Serious,5,Physical,Low,0,Low,No,bad
36,M,184,61,Serious,6,Physical,High,1,Middle,Yes,good
52,F,182,96,Serious,1,Physical,High,0,High,Yes,bad
34,M,155,77,Free,5,Online,High,1,Middle,Yes,bad
49,M,188,54,Free,3,Online,Low,1,Middle,Yes,bad
37,M,146,82,Serious,3,Physical,High,0,Low,Yes,good
39,M,171,88,Free,5,Online,High,1,High,Yes,bad
64,M,189,92,Serious,1,Online,High,0,High,Yes,bad
37,F,151,52,Serious,4,Physical,High,1,Low,Yes,good
46,F,158,55,Serious,3,Physical,High,1,Middle,Yes,good
65,M,156,43,Free,0,Physical,High,0,Low,Yes,bad
44,M,175,80,Free,0,Online,High,1,Middle,No,bad
52,M,159,64,Serious,3,Physical,High,1,Low,Yes,good
50,F,148,87,Serious,6,Physical,High,1,High,Yes,good
27,M,169,60,Free,1,Physical,High,0,High,No,bad
25,F,161,76,Serious,6,Physical,High,1,High,Yes,good
47,F,142,44,Serious,4,Physical,High,0,Low,Yes,good
31,M,156,52,Serious,4,Online,High,0,Low,No,bad
43,M,153,64,Free,1,Online,High,0,High,No,bad
41,M,158,90,Free,0,Online,Low,0,High,Yes,bad
54,F,165,82,Free,0,Online,Low,0,Middle,Yes,bad
65,M,167,93,Serious,3,Physical,High,0,Middle,Yes,good
65,M,148,73,Free,0,Physical,High,0,Middle,Yes,bad
65,F,182,52,Free,3,Physical,Low,0,High,No,bad
64,F,184,88,Serious,5,Physical,High,0,Low,Yes,good
55,M,146,69,Serious,4,Physical,High,1,High,Yes,good
52,F,167,54,Serious,5,Physical,High,1,Low,Yes,good
27,M,152,58,Free,4,Online,Low,0,Middle,No,bad
59,M,188,89,Serious,6,Physical,High,1,High,No,bad
51,M,165,61,Serious,4,Physical,High,1,Middle,Yes,good
51,F,187,78,Serious,6,Physical,High,1,Middle,Yes,good
60,M,171,79,Serious,6,Physical,High,0,High,Yes,good
54,F,163,45,Serious,3,Physical,High,0,Middle,Yes,good
61,F,188,78,Serious,1,Online,Low,0,Middle,No,bad
40,F,144,47,Serious,3,Physical,High,0,High,Yes,good
38,F,159,70,Serious,5,Physical,High,0,Low,Yes,good
56,F,172,40,Serious,5,Physical,High,1,Low,Yes,good
39,M,162,47,Free,6,Online,Low,1,Middle,Yes,bad
34,M,156,83,Free,5,Physical,Low,1,High,No,bad
34,F,144,40,Free,4,Online,High,1,Middle,No,bad
58,F,152,58,Serious,3,Online,High,0,Low,No,bad
42,F,159,42,Serious,3,Physical,High,0,Middle,Yes,good
36,M,171,97,Serious,5,Physical,High,0,Low,Yes,good
46,F,163,42,Serious,6,Physical,Low,1,Low,Yes,bad
33,M,178,56,Serious,4,Physical,High,0,Middle,Yes,good
58,F,141,75,Serious,3,Physical,High,1,Middle,Yes,good
40,F,145,69,Free,6,Physical,High,0,High,Yes,bad
43,M,146,78,Serious,5,Physical,High,1,Middle,Yes,good
65,F,162,66,Serious,4,Physical,High,1,High,Yes,good
62,M,141,74,Serious,5,Online,High,1,High,Yes,bad
27,M,160,81,Serious,3,Physical,High,0,Low,Yes,good
26,M,159,67,Serious,6,Physical,High,0,High,Yes,good
34,M,184,94,Serious,6,Physical,High,0,Low,Yes,good
63,F,177,44,Serious,3,Physical,High,0,High,Yes,good
38,F,161,69,Serious,5,Physical,High,1,Low,Yes,good
34,M,172,73,Serious,3,Physical,High,1,High,Yes,good
32,F,160,97,Free,1,Physical,Low,1,Low,Yes,bad
28,F,180,54,Serious,5,Physical,High,1,High,Yes,good
46,F,182,59,Serious,0,Physical,Low,0,High,No,bad
65,F,151,69,Serious,3,Physical,High,1,High,Yes,good
45,F,172,78,Serious,3,Physical,High,0,Low,Yes,good
58,M,161,88,Serious,5,Physical,High,1,Middle,Yes,good
43,M,176,91,Serious,0,Online,High,1,High,Yes,bad
45,F,168,86,Serious,3,Physical,High,1,Low,Yes,good
65,F,169,80,Serious,3,Physical,High,0,High,Yes,good
43,M,157,80,Serious,6,Physical,High,0,High,Yes,good
47,M,159,53,Serious,5,Physical,High,0,High,Yes,good
25,F,147,43,Serious,4,Physical,High,0,Middle,Yes,good
50,F,163,70,Serious,6,Physical,High,1,High,Yes,good
41,M,166,91,Serious,4,Physical,High,0,Middle,Yes,good
49,M,150,77,Serious,4,Physical,High,0,Middle,Yes,good
30,M,163,65,Serious,1,Online,High,0,High,Yes,bad
55,M,152,87,Serious,4,Physical,Low,0,Middle,No,bad
65,F,153,77,Free,3,Online,High,1,High,Yes,bad
37,M,156,55,Serious,1,Online,Low,1,Middle,Yes,bad
52,F,181,74,Serious,4,Physical,High,1,Low,Yes,good
56,F,188,41,Serious,4,Physical,High,1,High,Yes,good
30,M,189,52,Serious,3,Physical,High,0,Low,Yes,good
41,M,160,45,Serious,6,Physical,High,0,Low,Yes,good
39,F,180,73,Free,6,Online,Low,0,Middle,Yes,bad
56,F,189,82,Free,0,Online,Low,1,Middle,Yes,bad
32,F,143,69,Serious,6,Physical,High,0,Middle,Yes,good
60,M,180,82,Serious,3,Physical,High,0,Middle,Yes,good
55,F,156,57,Serious,1,Online,Low,0,High,Yes,bad
38,M,182,50,Serious,6,Physical,High,0,Middle,Yes,good
29,M,174,43,Serious,5,Physical,High,0,Middle,Yes,good
49,F,157,46,Serious,1,Physical,Low,0,Low,No,bad
62,M,185,89,Free,2,Online,High,0,Middle,No,bad
32,F,145,89,Serious,3,Physical,High,1,High,Yes,good
51,F,190,54,Serious,3,Physical,High,0,Middle,Yes,good
43,F,182,56,Serious,4,Physical,High,1,Low,Yes,good
60,F,166,66,Serious,5,Physical,High,0,Middle,Yes,good
58,M,162,90,Free,6,Online,Low,0,Low,No,bad
41,F,154,58,Serious,3,Physical,High,1,Low,No,bad
61,M,150,51,Free,0,Physical,High,0,Low,No,bad
40,F,147,54,Serious,5,Online,Low,0,High,No,bad
39,M,186,90,Serious,5,Physical,High,0,High,Yes,good
55,F,167,97,Free,3,Physical,Low,1,Middle,Yes,bad
30,F,175,97,Free,3,Physical,High,0,Middle,No,bad
25,M,162,96,Serious,6,Online,High,1,Low,Yes,bad
27,M,162,68,Serious,4,Physical,High,1,Low,Yes,good
39,F,143,89,Serious,5,Physical,High,0,High,Yes,good
34,F,160,53,Serious,3,Physical,High,0,Middle,Yes,good
58,M,175,74,Serious,3,Physical,High,0,Low,Yes,good
51,F,148,65,Serious,5,Physical,High,1,Low,Yes,good
47,F,152,73,Free,5,Physical,High,0,Low,No,bad
31,M,146,99,Serious,5,Physical,High,1,High,Yes,good
57,F,175,92,Serious,4,Physical,High,0,Low,Yes,good
33,F,164,57,Serious,6,Online,Low,0,High,No,bad
26,F,148,84,Serious,4,Physical,High,1,Middle,Yes,good
28,M,157,59,Free,4,Physical,Low,1,Low,No,bad
56,M,165,82,Serious,1,Physical,Low,1,High,No,bad
43,M,176,60,Serious,4,Physical,Low,1,High,No,bad
40,F,146,92,Serious,4,Physical,Low,1,Low,Yes,bad
29,M,147,97,Serious,3,Physical,High,1,Low,Yes,good
61,F,150,55,Serious,4,Physical,High,0,Middle,Yes,good
44,F,187,44,Serious,4,Physical,High,1,Low,Yes,good
28,M,155,58,Free,3,Physical,High,1,Low,No,bad
39,M,186,53,Serious,4,Physical,High,1,High,Yes,good
45,F,174,90,Serious,6,Online,High,1,High,Yes,bad
63,F,179,83,Free,5,Online,High,1,High,No,bad
28,F,172,66,Serious,3,Physical,Low,0,Middle,No,bad
52,M,163,100,Serious,3,Physical,High,1,Middle,Yes,good
35,M,189,74,Serious,2,Physical,High,1,High,No,bad
34,M,161,87,Serious,6,Physical,High,0,High,Yes,good
33,F,162,59,Free,5,Physical,Low,0,High,Yes,bad
36,M,187,60,Serious,0,Physical,High,1,Low,No,bad
25,F,146,88,Free,3,Physical,Low,0,High,Yes,bad
49,M,142,75,Serious,0,Physical,Low,1,Low,Yes,bad
52,M,163,68,Serious,4,Physical,High,0,High,Yes,good
49,F,174,89,Serious,4,Physical,High,0,Middle,Yes,good
53,M,149,64,Free,3,Physical,High,1,High,No,bad
26,M,144,92,Serious,4,Physical,High,1,High,Yes,good
62,M,157,48,Serious,2,Physical,High,0,Low,No,bad
34,M,172,57,Serious,5,Physical,High,0,High,Yes,good
59,M,160,91,Serious,4,Physical,High,1,Low,Yes,good
30,F,150,70,Serious,3,Physical,High,0,Low,Yes,good
48,M,160,93,Serious,4,Physical,High,1,Middle,Yes,good
50,F,184,62,Free,0,Online,High,1,Low,Yes,bad
41,F,156,88,Serious,0,Physical,Low,0,High,No,bad
61,M,182,43,Serious,0,Online,Low,0,High,No,bad
59,F,166,49,Serious,4,Online,High,0,Middle,Yes,bad
33,M,159,72,Serious,6,Physical,High,0,Low,Yes,good
47,M,142,43,Free,6,Online,High,0,Middle,Yes,bad
44,F,164,78,Serious,3,Physical,High,1,Middle,Yes,good
41,F,173,65,Serious,5,Online,High,1,Low,No,bad
62,F,176,66,Serious,5,Physical,High,1,Middle,Yes,good
40,F,167,46,Serious,5,Physical,High,1,High,Yes,good
50,M,181,86,Serious,6,Physical,High,0,High,Yes,good
58,F,141,89,Free,3,Online,Low,1,Low,Yes,bad
40,M,164,85,Free,5,Physical,Low,1,High,Yes,bad
63,F,155,44,Serious,2,Physical,High,1,Low,Yes,bad
45,F,147,86,Serious,5,Online,High,1,Middle,Yes,bad
54,F,178,62,Serious,3,Physical,High,0,Middle,Yes,good
40,M,179,43,Free,5,Online,High,0,Low,Yes,bad
33,F,159,68,Serious,6,Online,High,1,Low,No,bad
28,F,172,57,Serious,5,Physical,High,0,High,Yes,good
50,M,179,96,Serious,3,Online,Low,1,Low,No,bad
25,F,142,49,Serious,4,Physical,High,0,High,Yes,good
29,M,163,43,Free,1,Online,Low,0,Middle,Yes,bad
26,M,142,54,Serious,6,Online,High,0,Middle,No,bad
42,F,155,71,Free,4,Physical,Low,0,Low,Yes,bad
25,M,150,74,Serious,2,Online,Low,0,Middle,No,bad
29,F,177,43,Serious,3,Physical,High,0,Middle,Yes,good
53,F,165,51,Free,5,Online,High,1,High,Yes,bad
33,M,190,72,Serious,3,Physical,High,1,High,Yes,good
58,F,170,55,Free,2,Online,High,0,High,Yes,bad
56,M,140,81,Serious,3,Physical,High,1,Low,Yes,good
43,F,161,72,Serious,5,Physical,High,1,High,Yes,good
29,M,183,64,Serious,6,Physical,Low,1,Low,No,bad
40,M,159,64,Serious,6,Physical,High,0,Low,Yes,good
28,M,185,67,Serious,3,Physical,High,0,High,Yes,good
55,M,154,42,Free,0,Physical,Low,0,Middle,Yes,bad
56,M,156,71,Serious,3,Physical,High,0,High,Yes,good
51,M,173,57,Serious,4,Physical,High,1,High,Yes,good
52,F,187,84,Free,1,Online,Low,1,Low,Yes,bad
40,F,153,84,Serious,5,Online,High,1,Low,No,bad
48,M,155,59,Serious,6,Physical,High,1,High,Yes,good
52,M,190,77,Serious,3,Physical,High,1,High,No,bad
30,M,173,54,Free,1,Online,Low,0,Middle,No,bad
29,F,180,45,Free,3,Physical,High,0,High,Yes,bad
52,F,153,87,Serious,3,Online,Low,1,Middle,No,bad
55,F,188,79,Serious,6,Physical,High,0,High,Yes,good
62,F,173,82,Serious,3,Physical,High,1,Middle,Yes,good
32,M,180,64,Serious,1,Physical,High,0,High,No,bad
51,F,179,79,Free,5,Online,High,0,High,Yes,bad
53,F,163,55,Serious,5,Physical,High,0,Middle,Yes,good
57,F,147,55,Serious,4,Online,Low,1,Middle,No,bad
37,F,151,85,Serious,1,Online,High,1,Middle,No,bad
60,F,167,82,Free,5,Physical,Low,0,Middle,No,bad
50,M,164,47,Serious,5,Physical,High,0,Middle,Yes,good
42,F,155,87,Serious,3,Physical,High,0,Low,Yes,good
48,M,165,98,Free,1,Online,High,1,Low,No,bad
52,F,161,63,Serious,6,Physical,High,0,Middle,Yes,good
57,F,141,74,Serious,3,Physical,High,0,Low,Yes,good
61,F,187,63,Serious,1,Physical,High,0,High,Yes,bad
33,M,181,60,Serious,3,Physical,High,0,Low,Yes,good
32,M,170,89,Serious,5,Physical,High,0,High,Yes,good
38,M,158,42,Serious,1,Online,Low,1,Low,No,bad
56,F,156,51,Serious,0,Online,Low,1,Middle,Yes,bad
64,M,170,58,Serious,6,Online,Low,0,Low,Yes,bad
44,M,157,57,Free,5,Physical,Low,0,Low,No,bad
39,M,173,60,Serious,6,Physical,High,0,Middle,Yes,good
47,M,177,88,Serious,0,Physical,Low,1,Middle,Yes,bad
62,F,154,76,Serious,1,Online,High,1,Low,No,bad
60,M,172,67,Serious,6,Online,Low,0,High,No,bad
61,M,155,93,Serious,3,Physical,High,1,High,Yes,good
35,F,167,47,Serious,6,Physical,High,1,High,Yes,good
43,F,163,67,Serious,5,Online,High,1,Middle,Yes,bad
62,M,158,59,Serious,6,Physical,High,0,Low,Yes,good
53,F,174,61,Serious,4,Physical,Low,1,High,Yes,bad
28,M,154,76,Serious,4,Physical,High,1,Low,Yes,good
37,F,153,94,Serious,6,Physical,High,1,Middle,Yes,good
62,F,184,69,Serious,3,Physical,High,0,Low,Yes,good
65,M,170,90,Serious,3,Physical,High,0,High,Yes,good
55,M,177,100,Serious,5,Physical,High,0,Middle,Yes,good
53,F,187,57,Serious,5,Physical,High,1,Middle,Yes,good
46,M,189,62,Serious,6,Physical,High,0,Low,Yes,good
34,F,172,88,Serious,3,Physical,High,0,Middle,Yes,good
46,M,186,69,Serious,5,Physical,High,0,Low,Yes,good
40,M,185,48,Free,0,Online,Low,0,Middle,No,bad
55,M,165,81,Serious,6,Physical,High,0,Low,Yes,good
53,M,147,53,Free,6,Online,High,0,Middle,No,bad
34,F,152,45,Serious,5,Physical,High,0,High,Yes,good
38,F,154,51,Serious,5,Physical,High,1,Low,Yes,good
53,M,158,62,Serious,6,Physical,High,0,High,Yes,good
28,F,145,53,Free,5,Physical,Low,0,Low,No,bad
63,M,149,62,Serious,6,Physical,High,1,Low,Yes,good
59,M,167,58,Serious,3,Physical,High,1,Middle,Yes,good
46,M,150,43,Serious,3,Physical,High,0,High,Yes,good
63,F,149,72,Free,4,Online,High,0,High,Yes,bad
30,M,144,98,Serious,0,Physical,High,1,Low,No,bad
55,F,143,87,Serious,3,Physical,High,0,Middle,Yes,good
32,M,150,59,Serious,5,Physical,Low,0,Middle,Yes,bad
36,F,171,56,Serious,4,Physical,High,0,Low,Yes,good
26,F,178,58,Serious,4,Physical,High,1,Middle,Yes,good
50,F,144,100,Serious,2,Physical,Low,1,Middle,No,bad
59,F,162,49,Serious,6,Physical,High,0,Middle,Yes,good
30,F,144,48,Free,5,Online,Low,0,Low,No,bad
58,F,179,87,Serious,6,Physical,High,1,Low,Yes,good
32,F,157,41,Free,5,Physical,Low,0,Low,Yes,bad
53,M,177,64,Serious,2,Online,Low,0,Middle,No,bad
29,M,162,50,Serious,3,Physical,Low,0,High,No,bad
64,M,156,94,Free,4,Online,Low,0,High,Yes,bad
48,M,174,47,Serious,5,Physical,High,0,High,Yes,good
55,F,187,50,Free,6,Physical,High,0,Low,Yes,bad
29,M,188,68,Free,4,Online,Low,0,High,No,bad
56,F,149,71,Serious,5,Physical,Low,1,Low,No,bad
37,M,159,92,Free,3,Online,High,0,Middle,Yes,bad
58,F,185,63,Serious,5,Physical,High,1,High,Yes,good
42,F,163,100,Free,4,Online,Low,0,Low,Yes,bad
38,M,166,66,Serious,3,Physical,High,0,High,Yes,good
52,F,156,83,Serious,1,Physical,Low,1,Middle,Yes,bad
51,M,190,88,Serious,5,Physical,High,1,Middle,Yes,good
63,F,156,55,Free,2,Physical,High,0,High,No,bad
39,M,165,92,Free,4,Online,High,0,Low,No,bad
62,F,161,61,Serious,4,Physical,Low,1,Low,No,bad
27,F,167,49,Serious,3,Physical,High,1,High,Yes,good
47,M,179,55,Serious,5,Physical,High,0,Middle,Yes,good
56,F,145,66,Free,4,Online,Low,0,High,No,bad
56,F,167,65,Serious,3,Physical,Low,1,Middle,Yes,bad
46,F,166,78,Serious,6,Physical,Low,0,Middle,No,bad
43,M,190,49,Serious,6,Physical,High,0,Low,Yes,good
64,F,182,40,Serious,6,Physical,High,0,Middle,Yes,good
59,F,176,66,Serious,3,Physical,Low,0,High,No,bad
37,F,178,73,Serious,5,Online,High,1,High,Yes,bad
58,F,158,68,Serious,6,Physical,High,0,Middle,Yes,good
45,M,178,41,Free,5,Physical,Low,0,Low,No,bad
53,M,179,90,Free,1,Physical,High,0,Low,Yes,bad
53,F,187,84,Serious,6,Physical,High,1,Low,Yes,good
44,F,149,74,Serious,6,Online,High,1,Middle,Yes,bad
36,M,171,80,Serious,3,Physical,High,1,Middle,No,bad
43,M,159,54,Free,2,Online,High,0,Middle,Yes,bad
52,F,153,83,Serious,6,Physical,High,0,Low,Yes,good
40,M,155,88,Serious,6,Physical,High,1,Low,Yes,good
60,M,182,99,Serious,4,Physical,High,0,Low,Yes,good
55,F,140,99,Serious,4,Physical,High,0,High,Yes,good
34,M,180,74,Free,6,Physical,Low,0,High,Yes,bad
51,M,148,93,Free,2,Online,High,0,Middle,No,bad
30,M,181,64,Serious,3,Physical,High,1,Middle,Yes,good
48,F,163,93,Free,3,Online,Low,0,High,Yes,bad
25,F,140,92,Serious,6,Physical,High,1,Middle,Yes,good
37,F,164,52,Free,0,Online,High,0,Middle,Yes,bad
44,F,164,93,Free,6,Physical,Low,1,High,No,bad
43,F,152,61,Serious,4,Physical,High,1,Low,Yes,good
46,M,186,42,Free,3,Physical,High,1,Middle,No,bad
65,F,182,56,Serious,3,Physical,High,0,Low,Yes,good
46,M,176,78,Serious,2,Physical,High,0,Low,Yes,bad
27,M,189,66,Serious,3,Physical,High,0,High,Yes,good
45,M,178,80,Serious,5,Online,High,0,High,Yes,bad
42,F,170,99,Serious,3,Physical,High,1,High,Yes,good
53,M,183,100,Serious,2,Physical,High,1,Middle,No,bad
51,F,168,92,Free,0,Physical,Low,1,High,No,bad
47,M,189,66,Serious,0,Physical,High,1,Middle,No,bad
57,M,167,60,Serious,4,Physical,High,1,Low,Yes,good
47,M,170,77,Serious,5,Physical,High,0,Middle,Yes,good
31,M,169,85,Free,3,Physical,Low,0,Middle,No,bad
28,M,190,68,Serious,6,Physical,High,1,Low,Yes,good
25,M,181,82,Serious,5,Physical,High,1,Low,Yes,good
39,F,146,78,Serious,0,Physical,High,1,High,No,bad
65,F,180,85,Free,3,Online,High,1,Middle,No,bad
64,M,189,90,Serious,2,Physical,High,1,Middle,No,bad
64,F,148,53,Serious,4,Physical,High,1,Middle,Yes,good
49,M,176,40,Free,5,Physical,Low,1,High,No,bad
63,M,153,90,Serious,3,Online,Low,0,Low,Yes,bad
38,M,173,71,Serious,6,Physical,High,1,High,Yes,good
28,M,154,45,Serious,5,Physical,High,1,Low,Yes,good
28,M,175,81,Serious,5,Physical,High,1,Low,Yes,good
57,M,157,50,Serious,5,Physical,High,0,Middle,Yes,good
46,F,182,78,Serious,2,Physical,High,1,Middle,Yes,bad
38,F,166,75,Serious,3,Physical,High,1,High,Yes,good
42,F,143,98,Serious,4,Physical,High,1,Middle,Yes,good
51,F,148,55,Free,3,Online,High,0,Low,Yes,bad
60,F,173,77,Serious,0,Physical,Low,1,Low,Yes,bad
27,M,182,51,Serious,3,Physical,High,1,Middle,Yes,good
27,M,160,94,Serious,6,Physical,High,1,Low,Yes,good
59,M,174,66,Serious,3,Physical,High,1,High,Yes,good
40,M,151,76,Serious,6,Physical,High,0,Middle,Yes,good
49,F,175,80,Serious,5,Physical,Low,0,High,Yes,bad
27,F,142,41,Serious,3,Physical,High,1,High,Yes,good
34,F,158,87,Serious,3,Physical,High,1,Low,Yes,good
52,M,177,65,Serious,0,Physical,Low,1,Low,Yes,bad
26,M,162,80,Serious,5,Physical,High,0,Middle,Yes,good
36,M,188,70,Free,1,Online,Low,1,Low,Yes,bad
37,M,180,84,Serious,4,Physical,High,0,Low,Yes,good
41,F,164,45,Free,5,Physical,Low,1,High,No,bad
42,M,146,58,Serious,6,Physical,Low,1,Middle,No,bad
25,F,150,75,Free,3,Physical,Low,1,Middle,No,bad
43,F,173,63,Serious,3,Physical,High,0,High,Yes,good
33,M,179,69,Serious,2,Online,High,0,Middle,No,bad
28,M,184,76,Serious,3,Physical,High,1,Middle,Yes,good
27,M,181,66,Serious,3,Physical,Low,1,Middle,Yes,bad
42,M,190,60,Serious,3,Physical,High,1,Low,Yes,good
30,F,176,45,Free,1,Physical,High,0,High,No,bad
64,M,174,70,Free,5,Physical,Low,1,High,Yes,bad
50,M,165,64,Serious,5,Physical,High,1,Middle,Yes,good
28,M,152,65,Free,0,Physical,Low,1,High,Yes,bad
60,M,186,60,Serious,0,Physical,Low,1,Middle,Yes,bad
45,F,144,97,Serious,4,Physical,High,0,High,Yes,good
31,F,183,68,Free,6,Physical,High,0,Middle,Yes,bad
59,F,157,70,Serious,0,Physical,High,1,Middle,Yes,bad
61,F,140,100,Serious,0,Physical,Low,0,Low,Yes,bad
39,F,145,66,Serious,3,Physical,High,0,High,Yes,good
59,M,181,70,Serious,5,Physical,High,1,High,Yes,good
57,F,173,46,Free,5,Physical,High,0,Low,No,bad
25,M,163,61,Serious,6,Physical,High,1,Middle,Yes,good
50,F,142,79,Free,0,Online,Low,0,High,No,bad
44,F,186,73,Serious,4,Physical,High,1,Middle,Yes,good
43,F,174,100,Serious,0,Online,Low,1,Middle,No,bad
38,F,184,99,Free,5,Physical,Low,0,Low,Yes,bad
54,M,182,64,Serious,6,Online,High,0,High,No,bad
55,M,153,96,Serious,6,Physical,High,1,Low,Yes,good
33,F,182,68,Free,1,Online,Low,1,Low,No,bad
58,F,181,75,Serious,3,Physical,High,1,Low,Yes,good
44,M,190,51,Serious,4,Physical,High,0,Low,Yes,good
47,M,149,87,Serious,4,Physical,High,0,Middle,Yes,good
49,M,177,83,Free,1,Physical,Low,0,High,Yes,bad
35,M,140,58,Serious,3,Physical,High,0,Low,Yes,good
63,M,179,40,Free,2,Online,Low,1,High,No,bad
50,F,147,86,Free,2,Physical,High,0,High,No,bad
64,M,143,64,Serious,4,Physical,High,1,Low,Yes,good
49,F,151,58,Serious,5,Physical,High,1,Middle,Yes,good
38,M,183,80,Free,3,Online,High,1,Middle,Yes,bad
37,F,176,42,Free,0,Online,High,0,High,Yes,bad
28,F,154,100,Serious,4,Physical,High,1,Middle,Yes,good
52,F,157,62,Free,6,Online,Low,1,High,No,bad
25,F,171,63,Serious,3,Online,High,0,Middle,No,bad
58,F,180,97,Serious,3,Physical,High,1,High,Yes,good
32,M,155,60,Free,1,Physical,High,0,Middle,Yes,bad
39,F,176,98,Serious,0,Physical,High,0,High,No,bad
65,M,184,85,Serious,3,Physical,High,1,Low,Yes,good
49,F,159,63,Serious,5,Physical,High,1,Low,Yes,good
27,F,142,45,Serious,4,Physical,High,0,Low,Yes,good
62,F,147,52,Serious,5,Physical,High,0,High,Yes,good
57,M,185,56,Serious,3,Physical,High,0,Low,Yes,good
63,M,154,91,Free,3,Online,Low,1,High,Yes,bad
42,F,142,69,Serious,4,Physical,High,1,Middle,Yes,good
63,M,190,93,Serious,6,Physical,High,1,Low,Yes,good
38,M,190,70,Serious,5,Physical,High,1,Middle,Yes,good
33,F,171,73,Serious,4,Physical,High,0,Middle,Yes,good
62,M,142,66,Free,0,Physical,Low,1,Middle,Yes,bad
27,F,184,72,Serious,5,Physical,High,0,High,Yes,good
63,F,165,79,Serious,1,Physical,High,1,High,No,bad
54,M,148,98,Serious,1,Physical,Low,0,Low,Yes,bad
53,M,175,69,Serious,3,Physical,High,0,High,Yes,good
43,M,182,58,Serious,3,Physical,High,1,Middle,Yes,good
50,F,169,45,Serious,6,Physical,High,1,High,Yes,good
34,M,171,87,Free,0,Physical,Low,1,High,No,bad
36,F,144,82,Free,0,Physical,High,1,High,Yes,bad
27,M,171,64,Serious,3,Physical,High,0,Middle,Yes,good
51,M,188,83,Serious,6,Physical,High,0,High,Yes,good
55,M,161,79,Serious,3,Physical,High,0,Middle,Yes,good
41,M,185,66,Serious,6,Physical,High,1,Middle,Yes,good
64,M,169,47,Free,3,Online,High,1,Middle,No,bad
37,M,155,67,Serious,2,Online,Low,1,Middle,No,bad
60,F,149,52,Serious,4,Physical,High,0,Low,Yes,good
57,F,170,60,Free,5,Online,Low,0,Low,No,bad
37,M,186,50,Serious,4,Physical,High,1,Middle,Yes,good
32,F,173,90,Serious,4,Physical,High,1,High,Yes,good
31,F,154,76,Free,0,Online,High,0,High,Yes,bad
58,F,172,50,Serious,5,Physical,High,0,High,Yes,good
40,F,163,50,Serious,5,Physical,High,0,Low,Yes,good
37,F,153,94,Serious,1,Online,High,1,Low,No,bad
32,M,163,100,Serious,5,Physical,High,1,Low,No,bad
49,M,185,86,Serious,6,Physical,High,1,High,Yes,good
58,M,141,48,Free,4,Physical,Low,0,Middle,No,bad
26,M,189,86,Serious,1,Physical,Low,0,Middle,Yes,bad
36,M,142,48,Serious,3,Online,Low,0,High,Yes,bad
50,F,150,55,Serious,3,Physical,High,1,High,Yes,good
25,M,186,73,Serious,5,Physical,High,1,Low,Yes,good
39,F,178,84,Free,4,Physical,High,0,High,Yes,bad
27,M,143,54,Serious,4,Physical,High,0,Low,Yes,good
65,F,187,52,Free,3,Online,High,0,Middle,Yes,bad
51,F,158,48,Serious,2,Physical,Low,0,Middle,No,bad
54,M,155,97,Free,2,Physical,High,0,Middle,Yes,bad
27,M,165,44,Serious,6,Physical,High,1,Middle,Yes,good
57,M,148,43,Serious,6,Physical,High,0,Middle,Yes,good
62,M,144,52,Serious,6,Physical,High,1,Middle,Yes,good
52,F,148,46,Serious,6,Physical,High,1,Middle,Yes,good
64,M,177,75,Serious,4,Physical,High,1,Low,Yes,good
43,M,151,51,Serious,5,Physical,High,1,Middle,Yes,good
40,F,164,69,Serious,5,Physical,High,0,Low,Yes,good
47,M,148,43,Serious,2,Online,Low,1,Low,Yes,bad
60,F,142,87,Serious,5,Physical,High,0,Middle,Yes,good
42,F,166,47,Serious,0,Physical,Low,1,Low,Yes,bad
49,M,155,99,Serious,5,Online,Low,0,High,Yes,bad
58,M,167,79,Serious,4,Physical,High,0,Middle,Yes,good
64,F,186,96,Serious,6,Physical,High,1,High,Yes,good
42,M,149,58,Serious,4,Physical,High,1,Low,Yes,good
28,M,187,55,Free,3,Physical,High,1,Middle,Yes,bad
32,F,140,81,Serious,5,Online,Low,1,High,Yes,bad
26,M,141,99,Serious,5,Physical,High,1,Low,Yes,good
51,F,140,48,Free,2,Physical,Low,0,Low,No,bad
46,F,147,74,Serious,5,Physical,Low,0,High,Yes,bad
62,F,146,77,Free,0,Physical,High,0,Middle,No,bad
34,M,155,49,Free,3,Online,High,1,Middle,Yes,bad
53,F,160,94,Serious,3,Physical,High,1,Low,Yes,good
55,F,171,91,Serious,5,Physical,High,0,Middle,Yes,good
54,F,159,54,Serious,0,Online,Low,0,Middle,No,bad
63,F,162,54,Serious,6,Physical,High,1,Middle,Yes,good
